176	[[[2053.8    1036.2001  696.52  ]]]
177	[[[2052.6    1038.6001  698.36  ]]]
178	[[[2051.4001 1039.8     926.24  ]]]
179	[[[2053.8  1033.8   698.68]]]
180	[[[2052.6     1036.2001   938.72003]]]
181	[[[2051.4001 1039.8     925.68  ]]]
182	[[[2052.6    1036.2001  696.72  ]]]
183	[[[2053.8  1037.4   700.88]]]
184	[[[2053.8    1038.6001  698.48  ]]]
185	[[[2053.8    1036.2001  700.64  ]]]
186	[[[2053.8    1036.2001  700.68  ]]]
187	[[[2055.     1038.6001  698.32  ]]]
188	[[[2053.8    1038.6001  698.56  ]]]
189	[[[2053.8    1036.2001  700.64  ]]]
190	[[[2053.8  1037.4   928.64]]]
191	[[[2052.6    1036.2001  921.6   ]]]
192	[[[2053.8    1036.2001  700.88  ]]]
193	[[[2053.8  1035.    700.64]]]
194	[[[2052.6     1036.2001   927.56006]]]
195	[[[2052.6    1036.2001  921.96  ]]]
196	[[[2056.2002 1038.6001  926.24  ]]]
197	[[[2053.8  1035.    695.72]]]
198	[[[2053.8 1035.   700.6]]]
199	[[[2052.6    1036.2001  927.88  ]]]
200	[[[2053.8    1032.6001  924.48  ]]]
201	[[[2052.6     1036.2001   927.80005]]]
202	[[[2052.6     1033.8      937.92004]]]
203	[[[2053.8    1036.2001  928.24  ]]]
204	[[[2053.8  1035.    700.96]]]
205	[[[2053.8  1035.    695.72]]]
206	[[[2053.8  1035.    695.64]]]
207	[[[2053.8  1035.    695.88]]]
208	[[[2053.8 1033.8  700.2]]]
209	[[[2053.8  1035.    700.44]]]
210	[[[2052.6 1035.   927.6]]]
211	[[[2053.8  1035.    700.08]]]
212	[[[2053.8 1033.8  695.8]]]
213	[[[2052.6  1033.8   695.68]]]
214	[[[2052.6     1035.       927.72003]]]
215	[[[2056.2002 1036.2001  925.32  ]]]
216	[[[2050.2002 1033.8     698.    ]]]
217	[[[2052.6  1033.8   695.64]]]
218	[[[2053.8  1031.4   697.88]]]
219	[[[2052.6  1033.8   695.72]]]
220	[[[2051.4001  1035.       927.56006]]]
221	[[[2051.4001  1035.       927.80005]]]
222	[[[2051.4001  1035.       926.92004]]]
223	[[[2052.6  1035.    928.12]]]
224	[[[2052.6 1033.8  700.2]]]
225	[[[2052.6    1032.6001  700.4   ]]]
226	[[[2051.4001 1033.8     921.28  ]]]
227	[[[2053.8    1032.6001  695.64  ]]]
228	[[[2052.6  1033.8   700.04]]]
229	[[[2051.4001 1033.8     920.96  ]]]
230	[[[2053.8  1035.    697.92]]]
231	[[[2053.8    1030.2001  697.32  ]]]
232	[[[2052.6  1035.    927.88]]]
233	[[[2055.   1035.    924.36]]]
234	[[[2052.6    1032.6001  700.    ]]]
235	[[[2051.4001  1030.2001   923.72003]]]
236	[[[2052.6  1035.    927.32]]]
237	[[[2052.6    1032.6001  699.76  ]]]
